ID_Cliente,Fecha_Visita,Monto_Consumo,Categoria_Producto
Cliente_0444,2025-09-25,30298.4,Picadas
Cliente_0444,2025-09-26,13284.6,whiskys
Cliente_0444,2025-09-28,26781.07,otras categorias
Cliente_0444,2025-10-10,18382.83,cervezas
Cliente_0444,2025-10-11,10598.72,vinos
Cliente_0444,2025-10-15,35457.1,entradas
Cliente_0444,2025-10-26,5049.25,tragos de autor
Cliente_0444,2025-11-02,48197.47,whiskys
Cliente_0444,2025-11-15,18858.08,vinos
Cliente_0444,2025-11-15,15627.71,vinos
Cliente_0444,2025-11-20,6500.03,platos principales
Cliente_0444,2025-11-23,47277.14,vinos
Cliente_0444,2025-11-30,19754.07,entradas
Cliente_0444,2025-12-18,30792.06,merch
Cliente_0444,2025-12-27,31696.81,platos principales
Cliente_0444,2026-02-07,35182.12,entradas
Cliente_0444,2026-02-09,10958.4,platos principales
Cliente_0444,2026-02-17,5055.59,platos principales
Cliente_0444,2026-03-10,26350.44,merch
Cliente_0444,2026-03-18,21617.23,cervezas
Cliente_0444,2026-03-19,44713.47,vinos
Cliente_0444,2026-03-23,27184.52,tragos de autor
Cliente_0444,2026-03-27,35490.02,entradas
Cliente_0444,2026-03-31,45060.66,cervezas
Cliente_0444,2026-04-08,16490.49,merch
Cliente_0444,2026-04-25,40914.71,tragos de autor
Cliente_0445,2025-07-26,16193.85,vinos
Cliente_0445,2025-09-20,17285.42,otros platos
Cliente_0445,2025-11-07,19922.88,whiskys
Cliente_0445,2025-12-30,37531.99,Picadas
Cliente_0445,2026-03-24,10371.59,cervezas
Cliente_0445,2026-04-10,24646.19,postres
Cliente_0445,2026-04-30,36618.95,cervezas
Cliente_0446,2025-05-03,39023.69,aguas
Cliente_0446,2025-06-03,46207.88,Picadas
Cliente_0446,2025-06-11,48681.13,otros platos
Cliente_0446,2025-06-14,16705.65,tragos de autor
Cliente_0446,2025-06-15,41289.5,tragos de autor
Cliente_0446,2025-07-18,18430.4,otras categorias
Cliente_0446,2025-07-28,31883.96,tragos
Cliente_0446,2025-08-11,9939.78,merch
Cliente_0446,2025-08-14,36286.21,vinos
Cliente_0446,2025-08-16,8688.33,Picadas
Cliente_0446,2025-08-23,9764.81,otros platos
Cliente_0446,2025-08-23,29573.79,merch
Cliente_0446,2025-09-02,21308.85,tragos
Cliente_0446,2025-09-03,40173.14,aguas
Cliente_0446,2025-09-03,24262.25,merch
Cliente_0446,2025-09-08,6475.48,gaseosas
Cliente_0446,2025-09-09,11659.97,tragos de autor
Cliente_0446,2025-09-14,41268.97,gaseosas
Cliente_0446,2025-09-22,43450.84,platos principales
Cliente_0446,2025-10-03,40644.93,gaseosas
Cliente_0446,2025-10-10,30530.46,vinos
Cliente_0446,2025-10-13,16027.33,platos principales
Cliente_0446,2025-10-19,32485.79,otros platos
Cliente_0446,2025-10-29,19826.09,gaseosas
Cliente_0446,2025-11-25,37620.25,vinos
Cliente_0446,2025-12-02,49746.87,cervezas
Cliente_0446,2025-12-14,23411.48,entradas
Cliente_0446,2025-12-15,26900.18,tragos
Cliente_0446,2026-01-09,34630.0,aguas
Cliente_0446,2026-01-22,22260.42,tragos de autor
Cliente_0446,2026-02-20,24310.72,tragos
Cliente_0446,2026-02-21,15767.37,vinos
Cliente_0446,2026-03-02,39151.27,aguas
Cliente_0446,2026-03-12,8925.27,platos principales
Cliente_0446,2026-03-14,38719.85,otros platos
Cliente_0446,2026-03-23,29923.71,Picadas
Cliente_0446,2026-03-26,35650.09,entradas
Cliente_0446,2026-03-29,30195.21,cervezas
Cliente_0446,2026-04-02,12890.14,otros platos
Cliente_0446,2026-04-09,18693.55,whiskys
Cliente_0446,2026-04-26,30477.91,cervezas
Cliente_0446,2026-04-26,9671.29,vinos
Cliente_0447,2025-05-21,6151.78,gaseosas
Cliente_0447,2025-06-22,45067.42,cervezas
Cliente_0447,2025-06-27,32205.54,cervezas
Cliente_0447,2025-08-01,6839.89,otros platos
Cliente_0447,2025-10-03,23166.48,platos principales
Cliente_0447,2025-10-15,24470.28,entradas
Cliente_0447,2025-11-02,48184.91,merch
Cliente_0447,2025-11-08,40303.18,aguas
Cliente_0447,2025-12-25,37829.78,otras categorias
Cliente_0447,2026-02-02,37023.87,gaseosas
Cliente_0447,2026-02-19,10185.73,entradas
Cliente_0447,2026-02-23,8812.04,merch
Cliente_0447,2026-03-05,17788.39,tragos de autor
Cliente_0447,2026-03-13,23051.71,tragos
Cliente_0447,2026-03-18,48318.74,entradas
Cliente_0447,2026-03-29,42959.04,otras categorias
Cliente_0447,2026-04-13,41972.0,otros platos
Cliente_0448,2025-05-06,36506.33,aguas
Cliente_0448,2025-05-16,31080.4,platos principales
Cliente_0448,2025-06-06,9465.15,merch
Cliente_0448,2025-06-09,29331.99,entradas
Cliente_0448,2025-07-02,15158.99,whiskys
Cliente_0448,2025-07-13,8034.95,vinos
Cliente_0448,2025-07-20,42702.07,platos principales
Cliente_0448,2025-07-31,28714.92,merch
Cliente_0448,2025-08-04,36783.2,Picadas
Cliente_0448,2025-08-08,20378.27,gaseosas
Cliente_0448,2025-08-13,24675.36,tragos
Cliente_0448,2025-08-31,49935.38,platos principales
Cliente_0448,2025-09-03,28281.22,whiskys
Cliente_0448,2025-09-04,7150.41,platos principales
Cliente_0448,2025-09-06,7576.54,otras categorias
Cliente_0448,2025-09-27,32424.0,tragos
Cliente_0448,2025-10-01,27423.47,aguas
Cliente_0448,2025-10-10,40886.29,aguas
Cliente_0448,2025-10-20,48468.43,postres
Cliente_0448,2025-11-10,42421.82,platos principales
Cliente_0448,2025-11-12,23384.73,postres
Cliente_0448,2025-11-22,49004.7,aguas
Cliente_0448,2025-12-01,32730.97,platos principales
Cliente_0448,2025-12-07,28926.37,platos principales
Cliente_0448,2025-12-07,7786.56,otros platos
Cliente_0448,2025-12-09,24847.44,tragos de autor
Cliente_0448,2025-12-14,12420.86,otros platos
Cliente_0448,2025-12-24,10056.59,vinos
Cliente_0448,2025-12-29,20578.48,whiskys
Cliente_0448,2025-12-31,38401.02,tragos de autor
Cliente_0448,2026-01-01,37946.55,vinos
Cliente_0448,2026-01-09,21074.15,merch
Cliente_0448,2026-01-14,12058.6,whiskys
Cliente_0448,2026-02-17,14557.91,otros platos
Cliente_0448,2026-04-09,28674.16,platos principales
Cliente_0448,2026-04-28,14981.42,cervezas
Cliente_0449,2025-05-01,33051.27,cervezas
Cliente_0449,2025-05-04,18010.25,otras categorias
Cliente_0449,2025-05-10,32139.07,cervezas
Cliente_0449,2025-05-14,49588.65,tragos de autor
Cliente_0449,2025-05-21,48742.62,merch
Cliente_0449,2025-05-23,43688.72,platos principales
Cliente_0449,2025-05-29,16012.79,tragos de autor
Cliente_0449,2025-06-02,45620.79,aguas
Cliente_0449,2025-06-03,36716.99,tragos de autor
Cliente_0449,2025-07-25,20641.86,otros platos
Cliente_0449,2025-07-26,6886.49,tragos
Cliente_0449,2025-08-02,34279.87,platos principales
Cliente_0449,2025-08-06,22334.3,Picadas
Cliente_0449,2025-08-12,47860.86,cervezas
Cliente_0449,2025-08-14,28500.04,entradas
Cliente_0449,2025-08-28,40313.49,postres
Cliente_0449,2025-09-12,22199.96,gaseosas
Cliente_0449,2025-09-23,17393.12,tragos de autor
Cliente_0449,2025-10-05,7048.81,vinos
Cliente_0449,2025-10-09,31205.8,Picadas
Cliente_0449,2025-10-10,49473.44,entradas
Cliente_0449,2025-10-16,34541.72,otros platos
Cliente_0449,2025-11-02,48832.55,aguas
Cliente_0449,2025-11-08,42302.42,tragos
Cliente_0449,2025-11-18,42288.36,aguas
Cliente_0449,2025-11-19,29741.34,gaseosas
Cliente_0449,2025-11-25,30167.54,otros platos
Cliente_0449,2025-12-10,13411.77,gaseosas
Cliente_0449,2025-12-13,21340.62,tragos
Cliente_0449,2026-01-01,46698.3,tragos
Cliente_0449,2026-02-02,34354.5,otros platos
Cliente_0449,2026-02-12,19266.37,postres
Cliente_0449,2026-02-19,8472.15,merch
Cliente_0449,2026-03-02,36775.91,merch
Cliente_0449,2026-03-13,36730.49,gaseosas
Cliente_0449,2026-03-13,47745.13,cervezas
Cliente_0449,2026-03-24,7801.09,Picadas
Cliente_0449,2026-04-30,22626.56,postres
Cliente_0450,2025-05-15,41173.87,tragos
Cliente_0450,2025-06-07,33058.53,tragos
Cliente_0450,2025-06-22,33357.65,entradas
Cliente_0450,2025-06-25,43062.52,tragos de autor
Cliente_0450,2025-07-14,14293.39,vinos
Cliente_0450,2025-08-07,12250.22,gaseosas
Cliente_0450,2025-09-21,23271.31,merch
Cliente_0450,2025-10-10,10975.29,cervezas
Cliente_0450,2025-11-04,39110.4,vinos
Cliente_0450,2025-12-16,29705.42,Picadas
Cliente_0450,2026-01-12,41442.04,tragos de autor
Cliente_0450,2026-02-07,47687.91,whiskys
Cliente_0450,2026-03-08,15996.16,vinos
Cliente_0450,2026-04-03,22709.91,cervezas
Cliente_0450,2026-04-05,12578.78,cervezas
Cliente_0451,2025-06-17,6733.98,merch
Cliente_0451,2025-06-21,20523.73,vinos
Cliente_0451,2025-07-02,18763.47,otras categorias
Cliente_0451,2025-07-14,48318.71,cervezas
Cliente_0451,2025-07-22,31348.84,aguas
Cliente_0451,2025-07-25,45711.14,cervezas
Cliente_0451,2025-07-26,32582.3,platos principales
Cliente_0451,2025-07-29,31639.53,Picadas
Cliente_0451,2025-10-11,44524.81,cervezas
Cliente_0451,2025-10-22,44203.01,otros platos
Cliente_0451,2025-10-22,41388.36,platos principales
Cliente_0451,2025-12-06,22039.22,otras categorias
Cliente_0451,2025-12-18,16780.72,postres
Cliente_0451,2025-12-26,48014.92,postres
Cliente_0451,2025-12-31,40058.98,cervezas
Cliente_0451,2026-01-10,7337.46,otras categorias
Cliente_0451,2026-01-20,21520.94,platos principales
Cliente_0451,2026-01-26,37212.43,postres
Cliente_0451,2026-02-05,17792.17,tragos
Cliente_0451,2026-04-10,11683.57,entradas
Cliente_0451,2026-04-14,33834.41,merch
Cliente_0451,2026-04-28,35559.15,entradas
Cliente_0452,2025-05-09,39928.25,gaseosas
Cliente_0452,2025-05-17,28321.08,aguas
Cliente_0452,2025-06-01,12026.08,entradas
Cliente_0452,2025-06-07,40165.4,whiskys
Cliente_0452,2025-06-11,31319.6,cervezas
Cliente_0452,2025-06-12,39192.36,cervezas
Cliente_0452,2025-06-26,29141.92,Picadas
Cliente_0452,2025-06-29,37343.36,tragos de autor
Cliente_0452,2025-07-17,23832.96,vinos
Cliente_0452,2025-08-12,17799.75,aguas
Cliente_0452,2025-08-16,27511.09,tragos
Cliente_0452,2025-08-16,45501.04,platos principales
Cliente_0452,2025-08-17,6596.59,tragos
Cliente_0452,2025-09-08,26234.93,cervezas
Cliente_0452,2025-09-20,48427.42,vinos
Cliente_0452,2025-09-24,41267.55,whiskys
Cliente_0452,2025-09-28,14462.79,cervezas
Cliente_0452,2025-09-30,20274.45,cervezas
Cliente_0452,2025-10-03,10476.9,tragos de autor
Cliente_0452,2025-10-06,15193.73,tragos
Cliente_0452,2025-10-09,48187.72,postres
Cliente_0452,2025-10-21,38106.94,platos principales
Cliente_0452,2025-10-28,39788.62,platos principales
Cliente_0452,2025-10-31,13733.21,platos principales
Cliente_0452,2025-11-02,15501.93,otros platos
Cliente_0452,2025-11-14,47840.17,whiskys
Cliente_0452,2025-11-18,18403.62,Picadas
Cliente_0452,2025-11-21,11526.9,aguas
Cliente_0452,2025-11-29,42353.29,entradas
Cliente_0452,2025-12-01,14950.69,tragos de autor
Cliente_0452,2025-12-15,21091.34,whiskys
Cliente_0452,2025-12-23,11084.65,aguas
Cliente_0452,2025-12-25,37787.1,Picadas
Cliente_0452,2025-12-28,46005.83,otras categorias
Cliente_0452,2025-12-28,7107.67,postres
Cliente_0452,2025-12-31,41108.74,whiskys
Cliente_0452,2026-01-10,22090.15,tragos
Cliente_0452,2026-01-17,38439.85,postres
Cliente_0452,2026-02-06,10067.44,platos principales
Cliente_0452,2026-02-11,33760.72,otros platos
Cliente_0452,2026-03-03,45531.3,cervezas
Cliente_0452,2026-03-04,41011.62,tragos
Cliente_0452,2026-03-05,46650.38,aguas
Cliente_0452,2026-03-13,6798.04,tragos
Cliente_0452,2026-03-16,24051.59,platos principales
Cliente_0452,2026-03-17,46690.24,otras categorias
Cliente_0452,2026-03-25,7704.31,gaseosas
Cliente_0452,2026-03-31,13755.37,entradas
Cliente_0452,2026-03-31,37016.62,cervezas
Cliente_0452,2026-04-01,30011.12,merch
Cliente_0452,2026-04-02,28036.31,Picadas
Cliente_0452,2026-04-08,49960.91,tragos
Cliente_0452,2026-04-12,25218.84,Picadas
Cliente_0452,2026-04-13,21007.26,vinos
Cliente_0452,2026-04-14,18636.02,entradas
Cliente_0452,2026-04-29,9995.28,otras categorias
Cliente_0453,2025-05-16,28097.19,merch
Cliente_0453,2025-05-17,8266.65,postres
Cliente_0453,2025-06-12,34027.56,whiskys
Cliente_0453,2025-06-24,24240.38,otras categorias
Cliente_0453,2025-06-25,15090.92,whiskys
Cliente_0453,2025-06-29,46228.01,Picadas
Cliente_0453,2025-07-02,33012.48,tragos de autor
Cliente_0453,2025-07-15,30116.69,otros platos
Cliente_0453,2025-07-26,7766.48,tragos
Cliente_0453,2025-08-09,23112.78,Picadas
Cliente_0453,2025-08-10,32853.64,merch
Cliente_0453,2025-10-27,26076.26,tragos de autor
Cliente_0453,2025-11-30,16445.03,entradas
Cliente_0453,2025-12-14,26429.18,otros platos
Cliente_0453,2025-12-23,47378.34,otras categorias
Cliente_0453,2026-01-07,25093.33,merch
Cliente_0453,2026-01-13,40208.29,otras categorias
Cliente_0453,2026-01-28,37186.64,entradas
Cliente_0453,2026-02-11,24187.92,tragos
Cliente_0453,2026-02-16,9766.12,cervezas
Cliente_0453,2026-03-15,5026.06,gaseosas
Cliente_0453,2026-04-01,21906.17,merch
Cliente_0453,2026-04-01,6835.22,vinos
Cliente_0453,2026-04-08,38833.34,Picadas
Cliente_0454,2025-06-29,26313.26,whiskys
Cliente_0454,2026-01-26,33964.93,otras categorias
Cliente_0454,2026-02-04,18631.84,gaseosas
Cliente_0454,2026-02-18,15145.07,otros platos
Cliente_0454,2026-04-13,42478.11,gaseosas
Cliente_0455,2025-05-19,15947.59,whiskys
Cliente_0455,2025-05-23,17275.93,gaseosas
Cliente_0455,2025-05-27,36278.39,tragos
Cliente_0455,2025-06-14,6440.92,gaseosas
Cliente_0455,2025-06-24,48064.96,tragos de autor
Cliente_0455,2025-06-26,36569.1,platos principales
Cliente_0455,2025-07-12,42475.59,otras categorias
Cliente_0455,2025-09-12,39278.8,otros platos
Cliente_0455,2025-09-20,46547.91,postres
Cliente_0455,2025-10-20,40565.1,otros platos
Cliente_0455,2025-10-21,37514.48,platos principales
Cliente_0455,2025-11-16,7006.08,vinos
Cliente_0455,2025-12-17,38660.3,otros platos
Cliente_0455,2026-01-23,27603.25,platos principales
Cliente_0455,2026-01-27,33797.96,otras categorias
Cliente_0455,2026-03-22,16765.61,merch
Cliente_0455,2026-04-16,44333.41,gaseosas
Cliente_0456,2025-05-11,48232.83,tragos
Cliente_0456,2025-05-12,49477.43,otros platos
Cliente_0456,2025-05-22,26179.56,vinos
Cliente_0456,2025-06-13,8992.86,cervezas
Cliente_0456,2025-06-19,31152.98,merch
Cliente_0456,2025-07-06,35075.16,otros platos
Cliente_0456,2025-07-11,38448.81,otras categorias
Cliente_0456,2025-07-23,18549.99,merch
Cliente_0456,2025-07-29,47235.7,cervezas
Cliente_0456,2025-08-09,5380.79,platos principales
Cliente_0456,2025-08-10,21896.59,gaseosas
Cliente_0456,2025-08-16,45104.35,Picadas
Cliente_0456,2025-08-21,40246.17,tragos de autor
Cliente_0456,2025-08-26,31809.79,Picadas
Cliente_0456,2025-09-01,15151.95,postres
Cliente_0456,2025-09-09,30726.81,entradas
Cliente_0456,2025-09-10,48127.03,otros platos
Cliente_0456,2025-09-16,8663.99,tragos
Cliente_0456,2025-09-25,40602.91,gaseosas
Cliente_0456,2025-09-28,28987.6,platos principales
Cliente_0456,2025-09-28,7369.67,gaseosas
Cliente_0456,2025-10-06,32635.47,aguas
Cliente_0456,2025-10-07,34968.49,entradas
Cliente_0456,2025-10-13,15727.09,tragos de autor
Cliente_0456,2025-10-23,16665.16,otras categorias
Cliente_0456,2025-10-23,19535.17,aguas
Cliente_0456,2025-10-26,24460.5,aguas
Cliente_0456,2025-11-03,35538.03,merch
Cliente_0456,2025-11-07,35902.51,cervezas
Cliente_0456,2025-11-13,19040.35,otros platos
Cliente_0456,2025-11-25,27108.61,gaseosas
Cliente_0456,2025-12-09,38451.45,platos principales
Cliente_0456,2025-12-20,29354.4,cervezas
Cliente_0456,2025-12-20,35655.5,entradas
Cliente_0456,2025-12-23,31160.48,otras categorias
Cliente_0456,2025-12-29,8616.69,otras categorias
Cliente_0456,2025-12-29,13501.89,otros platos
Cliente_0456,2025-12-30,25165.23,merch
Cliente_0456,2026-01-04,20030.75,gaseosas
Cliente_0456,2026-01-17,37563.71,entradas
Cliente_0456,2026-01-18,24299.86,platos principales
Cliente_0456,2026-01-21,25721.63,otros platos
Cliente_0456,2026-01-24,17135.79,aguas
Cliente_0456,2026-02-07,14446.27,tragos
Cliente_0456,2026-02-22,6612.25,gaseosas
Cliente_0456,2026-03-01,12671.5,aguas
Cliente_0456,2026-03-05,14860.12,tragos
Cliente_0456,2026-03-10,48046.53,aguas
Cliente_0456,2026-03-22,10900.28,entradas
Cliente_0456,2026-03-28,48453.4,merch
Cliente_0456,2026-04-05,47547.49,cervezas
Cliente_0456,2026-04-05,20051.14,aguas
Cliente_0456,2026-04-10,7487.86,Picadas
Cliente_0456,2026-04-12,46830.88,platos principales
Cliente_0456,2026-04-28,37953.75,tragos
Cliente_0457,2025-05-09,18566.47,gaseosas
Cliente_0457,2025-05-16,40061.53,merch
Cliente_0457,2025-05-25,36677.57,merch
Cliente_0457,2025-05-29,18859.48,cervezas
Cliente_0457,2025-08-03,45710.61,aguas
Cliente_0457,2026-01-21,18582.79,merch
Cliente_0457,2026-01-23,8595.12,otros platos
Cliente_0457,2026-04-08,7129.83,postres
Cliente_0458,2025-05-09,14266.02,vinos
Cliente_0458,2025-05-25,9705.22,merch
Cliente_0458,2025-06-29,21273.11,entradas
Cliente_0458,2025-07-19,15176.11,whiskys
Cliente_0458,2025-08-28,30832.23,entradas
Cliente_0458,2025-08-30,42599.72,Picadas
Cliente_0458,2025-10-01,31764.64,postres
Cliente_0458,2025-12-03,31201.64,postres
Cliente_0458,2026-03-04,43678.51,Picadas
Cliente_0458,2026-03-06,22607.63,postres
Cliente_0458,2026-03-14,17153.04,aguas
Cliente_0458,2026-03-26,25383.06,postres
Cliente_0459,2025-05-09,38230.95,postres
Cliente_0459,2025-05-09,42826.42,merch
Cliente_0459,2025-05-12,18214.23,vinos
Cliente_0459,2025-08-01,20628.77,platos principales
Cliente_0459,2025-08-14,33203.07,vinos
Cliente_0459,2025-09-05,30645.97,cervezas
Cliente_0459,2025-09-25,48017.96,entradas
Cliente_0459,2025-11-06,18762.93,Picadas
Cliente_0459,2025-12-18,23757.42,postres
Cliente_0459,2025-12-29,47702.5,entradas
Cliente_0459,2026-01-02,11592.01,otras categorias
Cliente_0459,2026-01-21,11219.06,otras categorias
Cliente_0459,2026-02-18,40423.89,whiskys
Cliente_0459,2026-03-13,6476.95,vinos
Cliente_0459,2026-03-22,43148.56,postres
Cliente_0459,2026-03-25,5188.66,tragos de autor
Cliente_0459,2026-04-09,18886.88,entradas
Cliente_0459,2026-04-16,10254.66,Picadas
Cliente_0460,2025-05-14,20476.35,tragos de autor
Cliente_0460,2025-06-07,48095.25,cervezas
Cliente_0460,2025-06-10,40478.43,entradas
Cliente_0460,2025-07-02,39894.92,entradas
Cliente_0460,2025-07-05,35889.02,postres
Cliente_0460,2025-07-11,39250.41,entradas
Cliente_0460,2025-07-18,20368.26,vinos
Cliente_0460,2025-08-05,47194.48,cervezas
Cliente_0460,2025-08-23,20918.42,whiskys
Cliente_0460,2025-09-05,32696.71,tragos
Cliente_0460,2025-09-30,9379.6,vinos
Cliente_0460,2025-10-12,34610.61,otros platos
Cliente_0460,2025-10-14,26681.22,whiskys
Cliente_0460,2025-10-26,31176.78,postres
Cliente_0460,2025-11-10,46735.57,entradas
Cliente_0460,2025-11-12,28006.43,gaseosas
Cliente_0460,2025-12-12,31785.38,postres
Cliente_0460,2025-12-14,29918.51,cervezas
Cliente_0460,2025-12-16,37973.88,otros platos
Cliente_0460,2026-01-21,34643.36,tragos de autor
Cliente_0460,2026-01-29,12031.92,postres
Cliente_0460,2026-02-16,7699.15,postres
Cliente_0460,2026-02-26,48870.6,tragos
Cliente_0460,2026-02-26,34826.22,aguas
Cliente_0460,2026-03-03,37489.86,otros platos
Cliente_0460,2026-03-07,8301.96,Picadas
Cliente_0460,2026-03-23,43969.84,entradas
Cliente_0460,2026-03-25,20580.17,gaseosas
Cliente_0460,2026-04-03,13255.31,platos principales
Cliente_0460,2026-04-05,41198.64,vinos
Cliente_0460,2026-04-28,47499.74,merch
Cliente_0461,2025-07-11,47559.08,Picadas
Cliente_0461,2025-12-07,23868.7,merch
Cliente_0461,2025-12-18,5539.93,gaseosas
Cliente_0461,2025-12-20,13152.51,tragos de autor
Cliente_0461,2025-12-25,6209.96,vinos
Cliente_0461,2026-02-13,5061.34,Picadas
Cliente_0461,2026-03-18,38218.23,tragos
Cliente_0461,2026-04-11,19186.87,postres
Cliente_0462,2025-05-05,15978.53,tragos
Cliente_0462,2025-05-11,21731.68,gaseosas
Cliente_0462,2025-05-26,25335.96,platos principales
Cliente_0462,2025-06-03,44109.07,entradas
Cliente_0462,2025-06-09,9202.96,cervezas
Cliente_0462,2025-06-16,6819.64,aguas
Cliente_0462,2025-06-16,42895.16,postres
Cliente_0462,2025-06-22,12227.38,Picadas
Cliente_0462,2025-06-26,44830.66,otros platos
Cliente_0462,2025-07-08,6842.48,aguas
Cliente_0462,2025-08-05,47927.56,otros platos
Cliente_0462,2025-08-12,21222.32,platos principales
Cliente_0462,2025-08-25,37459.48,gaseosas
Cliente_0462,2025-09-12,8438.01,entradas
Cliente_0462,2025-09-14,21990.39,otros platos
Cliente_0462,2025-09-16,36718.5,Picadas
Cliente_0462,2025-09-23,44324.46,platos principales
Cliente_0462,2025-09-24,38944.89,aguas
Cliente_0462,2025-09-29,14139.1,platos principales
Cliente_0462,2025-10-07,40399.75,Picadas
Cliente_0462,2025-10-21,31127.25,tragos de autor
Cliente_0462,2025-10-24,28233.31,entradas
Cliente_0462,2025-11-08,21080.08,otros platos
Cliente_0462,2025-11-17,19947.75,platos principales
Cliente_0462,2025-11-25,16307.69,cervezas
Cliente_0462,2025-12-03,8948.1,otras categorias
Cliente_0462,2025-12-07,18858.12,otros platos
Cliente_0462,2025-12-08,12108.1,Picadas
Cliente_0462,2025-12-17,10133.79,entradas
Cliente_0462,2026-01-09,30481.86,merch
Cliente_0462,2026-01-16,42584.26,platos principales
Cliente_0462,2026-02-02,41351.12,entradas
Cliente_0462,2026-02-15,7773.29,aguas
Cliente_0462,2026-02-17,46941.95,entradas
Cliente_0462,2026-02-21,32522.83,gaseosas
Cliente_0462,2026-03-09,36850.23,gaseosas
Cliente_0462,2026-03-21,23762.64,postres
Cliente_0462,2026-04-18,42250.58,otras categorias
Cliente_0462,2026-04-21,32967.51,platos principales
Cliente_0462,2026-04-22,33207.72,gaseosas
Cliente_0463,2025-06-09,36195.79,gaseosas
Cliente_0463,2025-06-12,49038.25,gaseosas
Cliente_0463,2025-07-03,12375.14,vinos
Cliente_0463,2025-09-14,26787.79,Picadas
Cliente_0463,2025-10-22,49790.36,platos principales
Cliente_0463,2025-10-27,30829.98,vinos
Cliente_0463,2025-11-05,12253.42,tragos de autor
Cliente_0463,2025-11-19,32206.18,tragos de autor
Cliente_0463,2025-12-03,24988.72,platos principales
Cliente_0463,2025-12-10,39031.49,whiskys
Cliente_0463,2025-12-31,30195.06,vinos
Cliente_0463,2026-01-14,11222.52,postres
Cliente_0463,2026-01-24,33279.32,merch
Cliente_0463,2026-01-29,12165.37,tragos
Cliente_0463,2026-02-12,25126.37,otras categorias
Cliente_0463,2026-03-12,42641.97,gaseosas
Cliente_0463,2026-03-12,7838.99,otras categorias
Cliente_0463,2026-03-18,22413.78,whiskys
Cliente_0463,2026-03-21,12985.62,entradas
Cliente_0463,2026-03-27,11664.71,whiskys
Cliente_0463,2026-03-27,26359.21,platos principales
Cliente_0463,2026-04-01,35212.75,vinos
Cliente_0464,2025-05-10,36695.16,postres
Cliente_0464,2025-08-10,22830.99,postres
Cliente_0464,2025-09-06,28602.16,otras categorias
Cliente_0464,2025-09-12,19923.25,otros platos
Cliente_0464,2025-10-09,49298.57,entradas
Cliente_0464,2025-10-18,39008.37,tragos
Cliente_0464,2025-12-04,17138.34,aguas
Cliente_0464,2025-12-24,20198.42,tragos de autor
Cliente_0464,2026-03-10,45559.06,cervezas
Cliente_0464,2026-03-17,41682.26,vinos
Cliente_0464,2026-03-21,12036.19,otras categorias
Cliente_0464,2026-03-27,15331.36,otros platos
Cliente_0464,2026-04-22,38961.46,platos principales
Cliente_0464,2026-04-23,6143.3,whiskys
Cliente_0465,2025-05-28,8889.53,postres
Cliente_0465,2025-05-30,24675.05,otras categorias
Cliente_0465,2025-06-02,20046.99,tragos de autor
Cliente_0465,2025-06-08,24056.52,platos principales
Cliente_0465,2025-06-11,36561.94,aguas
Cliente_0465,2025-06-12,30021.81,aguas
Cliente_0465,2025-07-20,43442.74,tragos
Cliente_0465,2025-07-23,16644.85,Picadas
Cliente_0465,2025-07-26,12043.15,otras categorias
Cliente_0465,2025-08-01,15159.22,vinos
Cliente_0465,2025-08-15,11394.53,platos principales
Cliente_0465,2025-08-23,24120.16,merch
Cliente_0465,2025-08-29,17942.69,gaseosas
Cliente_0465,2025-08-30,7795.43,cervezas
Cliente_0465,2025-09-18,12073.63,aguas
Cliente_0465,2025-09-18,34261.78,postres
Cliente_0465,2025-09-19,48192.74,tragos de autor
Cliente_0465,2025-09-21,31836.9,merch
Cliente_0465,2025-10-08,27207.28,entradas
Cliente_0465,2025-10-13,29370.72,tragos de autor
Cliente_0465,2025-10-17,44149.12,tragos de autor
Cliente_0465,2025-10-30,37429.58,postres
Cliente_0465,2025-11-01,14513.58,otros platos
Cliente_0465,2025-11-07,19123.49,postres
Cliente_0465,2025-11-18,34225.48,gaseosas
Cliente_0465,2025-11-20,18916.98,gaseosas
Cliente_0465,2025-12-01,37062.15,vinos
Cliente_0465,2025-12-29,43980.95,platos principales
Cliente_0465,2026-01-16,34289.25,tragos
Cliente_0465,2026-01-20,11004.9,cervezas
Cliente_0465,2026-01-27,9458.72,gaseosas
Cliente_0465,2026-02-03,31418.62,otras categorias
Cliente_0465,2026-02-17,33138.97,tragos
Cliente_0465,2026-02-17,49805.54,whiskys
Cliente_0465,2026-02-27,38478.43,tragos de autor
Cliente_0465,2026-03-16,18490.47,otros platos
Cliente_0465,2026-03-25,23279.03,merch
Cliente_0465,2026-04-05,43879.35,cervezas
Cliente_0465,2026-04-12,23016.31,whiskys
Cliente_0465,2026-04-24,13934.18,whiskys
Cliente_0466,2025-05-07,45904.68,entradas
Cliente_0466,2025-05-18,21641.47,whiskys
Cliente_0466,2025-06-25,24736.14,vinos
Cliente_0466,2025-06-30,49400.33,tragos de autor
Cliente_0466,2025-07-24,28281.39,otras categorias
Cliente_0466,2025-08-01,6663.37,tragos de autor
Cliente_0466,2025-08-10,11288.35,postres
Cliente_0466,2025-08-15,33693.56,aguas
Cliente_0466,2025-08-27,19151.03,merch
Cliente_0466,2025-09-08,8632.87,cervezas
Cliente_0466,2025-09-09,14821.59,vinos
Cliente_0466,2025-09-15,10618.18,tragos
